,fdc_id,food,category,"Calcium, Ca","Carotene, beta",Cholesterol,"Choline, total",Energy,"Fiber, total dietary","Folate, total",Histidine,"Iron, Fe",Isoleucine,Leucine,Lysine,"Magnesium, Mg",Methionine,Niacin,PUFA 18:2,PUFA 18:3,Pantothenic acid,Phenylalanine,"Phosphorus, P","Potassium, K",Protein,Riboflavin,"Selenium, Se","Sodium, Na",Thiamin,Threonine,Total lipid (fat),Tryptophan,Valine,"Vitamin A, RAE",Vitamin B-6,"Vitamin C, total ascorbic acid",Vitamin K (phylloquinone),"Zinc, Zn"
23,167780,Prune puree,Fruits and Fruit Juices,3.263157894736842,,0.0,,9.178571428571429,13.2,,,15.555555555555555,,,,,,13.528138528138529,,,8.6,,13.090909090909092,24.34285714285714,3.6144578313253017,,,0.9583333333333334,3.571428571428571,,0.18367346938775514,,,13.333333333333334,,3.909090909090909,,
24,167781,Candied fruit,Fruits and Fruit Juices,1.894736842105263,0.1,0.0,0.55,11.5,6.4,0.0,,0.9444444444444444,,,,1.1428571428571428,,0.0,0.1625,0.2,,,0.9090909090909091,1.6,0.585197934595525,0.0,0.8571428571428571,4.083333333333333,0.0,,0.06428571428571431,,,0.13333333333333333,0.0,0.0,0.42857142857142855,0.2792900155705539
25,167782,"Abiyuch, raw",Fruits and Fruit Juices,0.8421052631578947,0.6666666666666666,,,2.4642857142857144,21.2,,,8.944444444444445,,,,6.857142857142857,,,,,,,8.545454545454545,8.685714285714285,2.581755593803787,,,0.8333333333333334,,,0.09183673469387757,,,0.6666666666666666,,49.18181818181818,,1.7315980965374342
26,167783,"Rowal, raw",Fruits and Fruit Juices,1.5789473684210527,2.5555555555555554,,,3.9642857142857144,24.8,,,12.222222222222223,,,,9.142857142857142,,,,,,,9.454545454545455,3.742857142857143,3.958691910499139,,,0.16666666666666666,,,1.8367346938775513,,,2.533333333333333,,23.454545454545453,,2.4018941339067634
27,167789,"Nance, frozen, unsweetened",Fruits and Fruit Juices,4.842105263157895,0.4444444444444444,,,2.607142857142857,30.0,2.2857142857142856,,2.111111111111111,,,,5.714285714285714,,1.5692640692640691,,,3.6,,1.8181818181818181,6.9714285714285715,1.1359724612736661,1.1249999999999998,0.5714285714285714,0.125,1.3392857142857142,,1.0653061224489797,,,0.5333333333333333,1.2352941176470589,84.0909090909091,17.0,0.5027220280269971
28,167790,"Naranjilla (lulo) pulp, frozen, unsweetened",Fruits and Fruit Juices,0.8421052631578947,3.7,,,0.8928571428571429,4.4,0.8571428571428571,,1.9444444444444444,,,,3.142857142857143,,7.846320346320346,,,4.4,,2.1818181818181817,5.714285714285714,0.7573149741824441,0.0,0.5714285714285714,0.16666666666666666,4.017857142857142,,0.20204081632653065,,,3.7333333333333334,6.294117647058823,2.909090909090909,20.857142857142858,0.5585800311411078
29,167791,Horned melon (Kiwano),Fruits and Fruit Juices,1.368421052631579,0.9777777777777777,,,1.5714285714285714,,0.8571428571428571,,6.277777777777777,,,,11.428571428571429,,3.057359307359307,,,3.66,,6.7272727272727275,3.5142857142857142,3.0636833046471605,0.9375,,0.08333333333333333,2.2321428571428568,,1.1571428571428573,,,0.9333333333333333,3.7058823529411766,4.818181818181818,,2.681184149477317
30,167793,"Apples, raw, fuji, with skin (Includes foods for USDA's Food Distribution Program)",Fruits and Fruit Juices,0.7368421052631579,0.18888888888888888,,0.85,2.25,8.4,0.8571428571428571,,0.5555555555555556,,,,1.4285714285714286,,0.37878787878787884,,,1.02,,2.3636363636363638,3.1142857142857143,0.34423407917383825,1.625,0.0,0.041666666666666664,1.1607142857142856,,0.16530612244897963,,,0.26666666666666666,2.6470588235294117,,1.4285714285714286,0.22343201245644312
31,167808,"Raspberries, puree, seedless",Fruits and Fruit Juices,1.4736842105263157,0.08888888888888889,,,1.4642857142857142,3.6,8.285714285714286,,6.0,,,,4.285714285714286,,2.6515151515151514,0.5375,1.175,6.2,,3.6363636363636362,4.828571428571428,1.755593803786575,6.25,,0.16666666666666666,8.035714285714285,,0.7989795918367348,,,0.26666666666666666,3.5294117647058822,5.818181818181818,,1.0054440560539941
32,167809,"Raspberries, puree, with seeds",Fruits and Fruit Juices,2.4210526315789473,0.2111111111111111,,,1.9642857142857142,17.2,8.571428571428571,,3.8333333333333335,,,,7.142857142857143,,2.489177489177489,0.375,0.7000000000000001,6.2,,5.454545454545454,5.571428571428571,1.8932874354561107,5.625,,0.16666666666666666,7.142857142857142,,0.8908163265306124,,,0.6666666666666666,2.176470588235294,13.272727272727273,,1.7315980965374342
